id,capability_id,priority,status_2026_07,domain,domain_key,lens,feature,requirement,acceptance,impact,dependency
COM-1252,CAP-23-03,P2,ausente,"Coautoria, equipes e colaboração de projeto",collaboration,impacto,"tarefas, marcos, dependências e responsáveis","Medir resultado humano e operacional de tarefas, marcos, dependências e responsáveis, evitando métricas de vaidade e incentivos perversos.","Define baseline, indicador de sucesso, recortes de equidade, alertas de dano e revisão periódica.",Projetos melhores por contribuição distribuída e autoria reconhecida.,produto
COM-1253,CAP-23-03,P2,ausente,"Coautoria, equipes e colaboração de projeto",collaboration,qualidade,"tarefas, marcos, dependências e responsáveis","Validar tarefas, marcos, dependências e responsáveis com testes proporcionais ao risco, fixtures controladas e prova do fluxo real.","Cobre regra, API, permissão, falha, mobile e regressão; itens P0 exigem revisão independente e piloto controlado.",Projetos melhores por contribuição distribuída e autoria reconhecida.,produto
COM-1254,CAP-23-04,P2,ausente,"Coautoria, equipes e colaboração de projeto",collaboration,produto,"comentários ancorados em arquivo, peça e versão","Implementar comentários ancorados em arquivo, peça e versão como capacidade de domínio para Projetos melhores por contribuição distribuída e autoria reconhecida.","Contrato, regra, permissão, persistência e rollback documentados; não duplicar capacidades existentes.",Projetos melhores por contribuição distribuída e autoria reconhecida.,auditoria de contrato existente
COM-1255,CAP-23-04,P2,ausente,"Coautoria, equipes e colaboração de projeto",collaboration,tela,"comentários ancorados em arquivo, peça e versão","Criar fluxo de interface para comentários ancorados em arquivo, peça e versão, com entrada, detalhe, criação/edição e ação principal inequívocos.","Tela separa lista, detalhe e formulário; possui loading, vazio, erro, sucesso, parcial e conflito quando aplicável.",Projetos melhores por contribuição distribuída e autoria reconhecida.,produto
COM-1256,CAP-23-04,P2,ausente,"Coautoria, equipes e colaboração de projeto",collaboration,mobile,"comentários ancorados em arquivo, peça e versão","Adaptar comentários ancorados em arquivo, peça e versão para celular, tablet, PWA e uso em campo com conectividade instável.","Funciona a 320 px, toque, orientação retrato/paisagem e retomada após perda de rede sem ação duplicada.",Projetos melhores por contribuição distribuída e autoria reconhecida.,produto
COM-1257,CAP-23-04,P2,ausente,"Coautoria, equipes e colaboração de projeto",collaboration,acessibilidade,"comentários ancorados em arquivo, peça e versão","Garantir acesso equivalente a comentários ancorados em arquivo, peça e versão por teclado, leitor de tela, zoom, contraste e redução de movimento.","Sem bloqueio por gesto, cor, hover, áudio ou visualização 3D; teste automatizado e manual documentado.",Projetos melhores por contribuição distribuída e autoria reconhecida.,produto
COM-1258,CAP-23-04,P2,ausente,"Coautoria, equipes e colaboração de projeto",collaboration,confiança,"comentários ancorados em arquivo, peça e versão","Aplicar privacidade, segurança, moderação e prevenção de abuso a comentários ancorados em arquivo, peça e versão desde o desenho.","Threat model, minimização de dados, rate limit, auditoria segura, denúncia/bloqueio e retenção definidos.",Projetos melhores por contribuição distribuída e autoria reconhecida.,produto
COM-1259,CAP-23-04,P2,ausente,"Coautoria, equipes e colaboração de projeto",collaboration,impacto,"comentários ancorados em arquivo, peça e versão","Medir resultado humano e operacional de comentários ancorados em arquivo, peça e versão, evitando métricas de vaidade e incentivos perversos.","Define baseline, indicador de sucesso, recortes de equidade, alertas de dano e revisão periódica.",Projetos melhores por contribuição distribuída e autoria reconhecida.,produto
COM-1260,CAP-23-04,P2,ausente,"Coautoria, equipes e colaboração de projeto",collaboration,qualidade,"comentários ancorados em arquivo, peça e versão","Validar comentários ancorados em arquivo, peça e versão com testes proporcionais ao risco, fixtures controladas e prova do fluxo real.","Cobre regra, API, permissão, falha, mobile e regressão; itens P0 exigem revisão independente e piloto controlado.",Projetos melhores por contribuição distribuída e autoria reconhecida.,produto
COM-1261,CAP-23-05,P2,ausente,"Coautoria, equipes e colaboração de projeto",collaboration,produto,revisão por pares com aprovação e pedido de alteração,Implementar revisão por pares com aprovação e pedido de alteração como capacidade de domínio para Projetos melhores por contribuição distribuída e autoria reconhecida.,"Contrato, regra, permissão, persistência e rollback documentados; não duplicar capacidades existentes.",Projetos melhores por contribuição distribuída e autoria reconhecida.,auditoria de contrato existente
COM-1262,CAP-23-05,P2,ausente,"Coautoria, equipes e colaboração de projeto",collaboration,tela,revisão por pares com aprovação e pedido de alteração,"Criar fluxo de interface para revisão por pares com aprovação e pedido de alteração, com entrada, detalhe, criação/edição e ação principal inequívocos.","Tela separa lista, detalhe e formulário; possui loading, vazio, erro, sucesso, parcial e conflito quando aplicável.",Projetos melhores por contribuição distribuída e autoria reconhecida.,produto
COM-1263,CAP-23-05,P2,ausente,"Coautoria, equipes e colaboração de projeto",collaboration,mobile,revisão por pares com aprovação e pedido de alteração,"Adaptar revisão por pares com aprovação e pedido de alteração para celular, tablet, PWA e uso em campo com conectividade instável.","Funciona a 320 px, toque, orientação retrato/paisagem e retomada após perda de rede sem ação duplicada.",Projetos melhores por contribuição distribuída e autoria reconhecida.,produto
COM-1264,CAP-23-05,P2,ausente,"Coautoria, equipes e colaboração de projeto",collaboration,acessibilidade,revisão por pares com aprovação e pedido de alteração,"Garantir acesso equivalente a revisão por pares com aprovação e pedido de alteração por teclado, leitor de tela, zoom, contraste e redução de movimento.","Sem bloqueio por gesto, cor, hover, áudio ou visualização 3D; teste automatizado e manual documentado.",Projetos melhores por contribuição distribuída e autoria reconhecida.,produto
COM-1265,CAP-23-05,P2,ausente,"Coautoria, equipes e colaboração de projeto",collaboration,confiança,revisão por pares com aprovação e pedido de alteração,"Aplicar privacidade, segurança, moderação e prevenção de abuso a revisão por pares com aprovação e pedido de alteração desde o desenho.","Threat model, minimização de dados, rate limit, auditoria segura, denúncia/bloqueio e retenção definidos.",Projetos melhores por contribuição distribuída e autoria reconhecida.,produto
COM-1266,CAP-23-05,P2,ausente,"Coautoria, equipes e colaboração de projeto",collaboration,impacto,revisão por pares com aprovação e pedido de alteração,"Medir resultado humano e operacional de revisão por pares com aprovação e pedido de alteração, evitando métricas de vaidade e incentivos perversos.","Define baseline, indicador de sucesso, recortes de equidade, alertas de dano e revisão periódica.",Projetos melhores por contribuição distribuída e autoria reconhecida.,produto
COM-1267,CAP-23-05,P2,ausente,"Coautoria, equipes e colaboração de projeto",collaboration,qualidade,revisão por pares com aprovação e pedido de alteração,"Validar revisão por pares com aprovação e pedido de alteração com testes proporcionais ao risco, fixtures controladas e prova do fluxo real.","Cobre regra, API, permissão, falha, mobile e regressão; itens P0 exigem revisão independente e piloto controlado.",Projetos melhores por contribuição distribuída e autoria reconhecida.,produto
COM-1268,CAP-23-06,P2,ausente,"Coautoria, equipes e colaboração de projeto",collaboration,produto,"branch, merge e resolução visual de conflito de modelo","Implementar branch, merge e resolução visual de conflito de modelo como capacidade de domínio para Projetos melhores por contribuição distribuída e autoria reconhecida.","Contrato, regra, permissão, persistência e rollback documentados; não duplicar capacidades existentes.",Projetos melhores por contribuição distribuída e autoria reconhecida.,auditoria de contrato existente
COM-1269,CAP-23-06,P2,ausente,"Coautoria, equipes e colaboração de projeto",collaboration,tela,"branch, merge e resolução visual de conflito de modelo","Criar fluxo de interface para branch, merge e resolução visual de conflito de modelo, com entrada, detalhe, criação/edição e ação principal inequívocos.","Tela separa lista, detalhe e formulário; possui loading, vazio, erro, sucesso, parcial e conflito quando aplicável.",Projetos melhores por contribuição distribuída e autoria reconhecida.,produto
COM-1270,CAP-23-06,P2,ausente,"Coautoria, equipes e colaboração de projeto",collaboration,mobile,"branch, merge e resolução visual de conflito de modelo","Adaptar branch, merge e resolução visual de conflito de modelo para celular, tablet, PWA e uso em campo com conectividade instável.","Funciona a 320 px, toque, orientação retrato/paisagem e retomada após perda de rede sem ação duplicada.",Projetos melhores por contribuição distribuída e autoria reconhecida.,produto
COM-1271,CAP-23-06,P2,ausente,"Coautoria, equipes e colaboração de projeto",collaboration,acessibilidade,"branch, merge e resolução visual de conflito de modelo","Garantir acesso equivalente a branch, merge e resolução visual de conflito de modelo por teclado, leitor de tela, zoom, contraste e redução de movimento.","Sem bloqueio por gesto, cor, hover, áudio ou visualização 3D; teste automatizado e manual documentado.",Projetos melhores por contribuição distribuída e autoria reconhecida.,produto
COM-1272,CAP-23-06,P2,ausente,"Coautoria, equipes e colaboração de projeto",collaboration,confiança,"branch, merge e resolução visual de conflito de modelo","Aplicar privacidade, segurança, moderação e prevenção de abuso a branch, merge e resolução visual de conflito de modelo desde o desenho.","Threat model, minimização de dados, rate limit, auditoria segura, denúncia/bloqueio e retenção definidos.",Projetos melhores por contribuição distribuída e autoria reconhecida.,produto
COM-1273,CAP-23-06,P2,ausente,"Coautoria, equipes e colaboração de projeto",collaboration,impacto,"branch, merge e resolução visual de conflito de modelo","Medir resultado humano e operacional de branch, merge e resolução visual de conflito de modelo, evitando métricas de vaidade e incentivos perversos.","Define baseline, indicador de sucesso, recortes de equidade, alertas de dano e revisão periódica.",Projetos melhores por contribuição distribuída e autoria reconhecida.,produto
COM-1274,CAP-23-06,P2,ausente,"Coautoria, equipes e colaboração de projeto",collaboration,qualidade,"branch, merge e resolução visual de conflito de modelo","Validar branch, merge e resolução visual de conflito de modelo com testes proporcionais ao risco, fixtures controladas e prova do fluxo real.","Cobre regra, API, permissão, falha, mobile e regressão; itens P0 exigem revisão independente e piloto controlado.",Projetos melhores por contribuição distribuída e autoria reconhecida.,produto
COM-1275,CAP-23-07,P2,ausente,"Coautoria, equipes e colaboração de projeto",collaboration,produto,créditos proporcionais e histórico de contribuição,Implementar créditos proporcionais e histórico de contribuição como capacidade de domínio para Projetos melhores por contribuição distribuída e autoria reconhecida.,"Contrato, regra, permissão, persistência e rollback documentados; não duplicar capacidades existentes.",Projetos melhores por contribuição distribuída e autoria reconhecida.,auditoria de contrato existente
COM-1276,CAP-23-07,P2,ausente,"Coautoria, equipes e colaboração de projeto",collaboration,tela,créditos proporcionais e histórico de contribuição,"Criar fluxo de interface para créditos proporcionais e histórico de contribuição, com entrada, detalhe, criação/edição e ação principal inequívocos.","Tela separa lista, detalhe e formulário; possui loading, vazio, erro, sucesso, parcial e conflito quando aplicável.",Projetos melhores por contribuição distribuída e autoria reconhecida.,produto
COM-1277,CAP-23-07,P2,ausente,"Coautoria, equipes e colaboração de projeto",collaboration,mobile,créditos proporcionais e histórico de contribuição,"Adaptar créditos proporcionais e histórico de contribuição para celular, tablet, PWA e uso em campo com conectividade instável.","Funciona a 320 px, toque, orientação retrato/paisagem e retomada após perda de rede sem ação duplicada.",Projetos melhores por contribuição distribuída e autoria reconhecida.,produto
COM-1278,CAP-23-07,P2,ausente,"Coautoria, equipes e colaboração de projeto",collaboration,acessibilidade,créditos proporcionais e histórico de contribuição,"Garantir acesso equivalente a créditos proporcionais e histórico de contribuição por teclado, leitor de tela, zoom, contraste e redução de movimento.","Sem bloqueio por gesto, cor, hover, áudio ou visualização 3D; teste automatizado e manual documentado.",Projetos melhores por contribuição distribuída e autoria reconhecida.,produto
COM-1279,CAP-23-07,P2,ausente,"Coautoria, equipes e colaboração de projeto",collaboration,confiança,créditos proporcionais e histórico de contribuição,"Aplicar privacidade, segurança, moderação e prevenção de abuso a créditos proporcionais e histórico de contribuição desde o desenho.","Threat model, minimização de dados, rate limit, auditoria segura, denúncia/bloqueio e retenção definidos.",Projetos melhores por contribuição distribuída e autoria reconhecida.,produto
COM-1280,CAP-23-07,P2,ausente,"Coautoria, equipes e colaboração de projeto",collaboration,impacto,créditos proporcionais e histórico de contribuição,"Medir resultado humano e operacional de créditos proporcionais e histórico de contribuição, evitando métricas de vaidade e incentivos perversos.","Define baseline, indicador de sucesso, recortes de equidade, alertas de dano e revisão periódica.",Projetos melhores por contribuição distribuída e autoria reconhecida.,produto
COM-1281,CAP-23-07,P2,ausente,"Coautoria, equipes e colaboração de projeto",collaboration,qualidade,créditos proporcionais e histórico de contribuição,"Validar créditos proporcionais e histórico de contribuição com testes proporcionais ao risco, fixtures controladas e prova do fluxo real.","Cobre regra, API, permissão, falha, mobile e regressão; itens P0 exigem revisão independente e piloto controlado.",Projetos melhores por contribuição distribuída e autoria reconhecida.,produto
COM-1282,CAP-23-08,P2,ausente,"Coautoria, equipes e colaboração de projeto",collaboration,produto,"handoff, arquivamento e continuidade do projeto","Implementar handoff, arquivamento e continuidade do projeto como capacidade de domínio para Projetos melhores por contribuição distribuída e autoria reconhecida.","Contrato, regra, permissão, persistência e rollback documentados; não duplicar capacidades existentes.",Projetos melhores por contribuição distribuída e autoria reconhecida.,auditoria de contrato existente
COM-1283,CAP-23-08,P2,ausente,"Coautoria, equipes e colaboração de projeto",collaboration,tela,"handoff, arquivamento e continuidade do projeto","Criar fluxo de interface para handoff, arquivamento e continuidade do projeto, com entrada, detalhe, criação/edição e ação principal inequívocos.","Tela separa lista, detalhe e formulário; possui loading, vazio, erro, sucesso, parcial e conflito quando aplicável.",Projetos melhores por contribuição distribuída e autoria reconhecida.,produto
COM-1284,CAP-23-08,P2,ausente,"Coautoria, equipes e colaboração de projeto",collaboration,mobile,"handoff, arquivamento e continuidade do projeto","Adaptar handoff, arquivamento e continuidade do projeto para celular, tablet, PWA e uso em campo com conectividade instável.","Funciona a 320 px, toque, orientação retrato/paisagem e retomada após perda de rede sem ação duplicada.",Projetos melhores por contribuição distribuída e autoria reconhecida.,produto
COM-1285,CAP-23-08,P2,ausente,"Coautoria, equipes e colaboração de projeto",collaboration,acessibilidade,"handoff, arquivamento e continuidade do projeto","Garantir acesso equivalente a handoff, arquivamento e continuidade do projeto por teclado, leitor de tela, zoom, contraste e redução de movimento.","Sem bloqueio por gesto, cor, hover, áudio ou visualização 3D; teste automatizado e manual documentado.",Projetos melhores por contribuição distribuída e autoria reconhecida.,produto
COM-1286,CAP-23-08,P2,ausente,"Coautoria, equipes e colaboração de projeto",collaboration,confiança,"handoff, arquivamento e continuidade do projeto","Aplicar privacidade, segurança, moderação e prevenção de abuso a handoff, arquivamento e continuidade do projeto desde o desenho.","Threat model, minimização de dados, rate limit, auditoria segura, denúncia/bloqueio e retenção definidos.",Projetos melhores por contribuição distribuída e autoria reconhecida.,produto
COM-1287,CAP-23-08,P2,ausente,"Coautoria, equipes e colaboração de projeto",collaboration,impacto,"handoff, arquivamento e continuidade do projeto","Medir resultado humano e operacional de handoff, arquivamento e continuidade do projeto, evitando métricas de vaidade e incentivos perversos.","Define baseline, indicador de sucesso, recortes de equidade, alertas de dano e revisão periódica.",Projetos melhores por contribuição distribuída e autoria reconhecida.,produto
COM-1288,CAP-23-08,P2,ausente,"Coautoria, equipes e colaboração de projeto",collaboration,qualidade,"handoff, arquivamento e continuidade do projeto","Validar handoff, arquivamento e continuidade do projeto com testes proporcionais ao risco, fixtures controladas e prova do fluxo real.","Cobre regra, API, permissão, falha, mobile e regressão; itens P0 exigem revisão independente e piloto controlado.",Projetos melhores por contribuição distribuída e autoria reconhecida.,produto
COM-1289,CAP-24-01,P2,ausente,Conhecimento técnico e suporte estruturado,knowledge,produto,perguntas e respostas com solução e versões afetadas,Implementar perguntas e respostas com solução e versões afetadas como capacidade de domínio para Redução de retrabalho e democratização de conhecimento confiável.,"Contrato, regra, permissão, persistência e rollback documentados; não duplicar capacidades existentes.",Redução de retrabalho e democratização de conhecimento confiável.,auditoria de contrato existente
COM-1290,CAP-24-01,P2,ausente,Conhecimento técnico e suporte estruturado,knowledge,tela,perguntas e respostas com solução e versões afetadas,"Criar fluxo de interface para perguntas e respostas com solução e versões afetadas, com entrada, detalhe, criação/edição e ação principal inequívocos.","Tela separa lista, detalhe e formulário; possui loading, vazio, erro, sucesso, parcial e conflito quando aplicável.",Redução de retrabalho e democratização de conhecimento confiável.,produto
COM-1291,CAP-24-01,P2,ausente,Conhecimento técnico e suporte estruturado,knowledge,mobile,perguntas e respostas com solução e versões afetadas,"Adaptar perguntas e respostas com solução e versões afetadas para celular, tablet, PWA e uso em campo com conectividade instável.","Funciona a 320 px, toque, orientação retrato/paisagem e retomada após perda de rede sem ação duplicada.",Redução de retrabalho e democratização de conhecimento confiável.,produto
COM-1292,CAP-24-01,P2,ausente,Conhecimento técnico e suporte estruturado,knowledge,acessibilidade,perguntas e respostas com solução e versões afetadas,"Garantir acesso equivalente a perguntas e respostas com solução e versões afetadas por teclado, leitor de tela, zoom, contraste e redução de movimento.","Sem bloqueio por gesto, cor, hover, áudio ou visualização 3D; teste automatizado e manual documentado.",Redução de retrabalho e democratização de conhecimento confiável.,produto
COM-1293,CAP-24-01,P2,ausente,Conhecimento técnico e suporte estruturado,knowledge,confiança,perguntas e respostas com solução e versões afetadas,"Aplicar privacidade, segurança, moderação e prevenção de abuso a perguntas e respostas com solução e versões afetadas desde o desenho.","Threat model, minimização de dados, rate limit, auditoria segura, denúncia/bloqueio e retenção definidos.",Redução de retrabalho e democratização de conhecimento confiável.,produto
COM-1294,CAP-24-01,P2,ausente,Conhecimento técnico e suporte estruturado,knowledge,impacto,perguntas e respostas com solução e versões afetadas,"Medir resultado humano e operacional de perguntas e respostas com solução e versões afetadas, evitando métricas de vaidade e incentivos perversos.","Define baseline, indicador de sucesso, recortes de equidade, alertas de dano e revisão periódica.",Redução de retrabalho e democratização de conhecimento confiável.,produto
COM-1295,CAP-24-01,P2,ausente,Conhecimento técnico e suporte estruturado,knowledge,qualidade,perguntas e respostas com solução e versões afetadas,"Validar perguntas e respostas com solução e versões afetadas com testes proporcionais ao risco, fixtures controladas e prova do fluxo real.","Cobre regra, API, permissão, falha, mobile e regressão; itens P0 exigem revisão independente e piloto controlado.",Redução de retrabalho e democratização de conhecimento confiável.,produto
COM-1296,CAP-24-02,P2,ausente,Conhecimento técnico e suporte estruturado,knowledge,produto,árvore de diagnóstico guiada por sintoma,Implementar árvore de diagnóstico guiada por sintoma como capacidade de domínio para Redução de retrabalho e democratização de conhecimento confiável.,"Contrato, regra, permissão, persistência e rollback documentados; não duplicar capacidades existentes.",Redução de retrabalho e democratização de conhecimento confiável.,auditoria de contrato existente
COM-1297,CAP-24-02,P2,ausente,Conhecimento técnico e suporte estruturado,knowledge,tela,árvore de diagnóstico guiada por sintoma,"Criar fluxo de interface para árvore de diagnóstico guiada por sintoma, com entrada, detalhe, criação/edição e ação principal inequívocos.","Tela separa lista, detalhe e formulário; possui loading, vazio, erro, sucesso, parcial e conflito quando aplicável.",Redução de retrabalho e democratização de conhecimento confiável.,produto
COM-1298,CAP-24-02,P2,ausente,Conhecimento técnico e suporte estruturado,knowledge,mobile,árvore de diagnóstico guiada por sintoma,"Adaptar árvore de diagnóstico guiada por sintoma para celular, tablet, PWA e uso em campo com conectividade instável.","Funciona a 320 px, toque, orientação retrato/paisagem e retomada após perda de rede sem ação duplicada.",Redução de retrabalho e democratização de conhecimento confiável.,produto
COM-1299,CAP-24-02,P2,ausente,Conhecimento técnico e suporte estruturado,knowledge,acessibilidade,árvore de diagnóstico guiada por sintoma,"Garantir acesso equivalente a árvore de diagnóstico guiada por sintoma por teclado, leitor de tela, zoom, contraste e redução de movimento.","Sem bloqueio por gesto, cor, hover, áudio ou visualização 3D; teste automatizado e manual documentado.",Redução de retrabalho e democratização de conhecimento confiável.,produto
COM-1300,CAP-24-02,P2,ausente,Conhecimento técnico e suporte estruturado,knowledge,confiança,árvore de diagnóstico guiada por sintoma,"Aplicar privacidade, segurança, moderação e prevenção de abuso a árvore de diagnóstico guiada por sintoma desde o desenho.","Threat model, minimização de dados, rate limit, auditoria segura, denúncia/bloqueio e retenção definidos.",Redução de retrabalho e democratização de conhecimento confiável.,produto
COM-1301,CAP-24-02,P2,ausente,Conhecimento técnico e suporte estruturado,knowledge,impacto,árvore de diagnóstico guiada por sintoma,"Medir resultado humano e operacional de árvore de diagnóstico guiada por sintoma, evitando métricas de vaidade e incentivos perversos.","Define baseline, indicador de sucesso, recortes de equidade, alertas de dano e revisão periódica.",Redução de retrabalho e democratização de conhecimento confiável.,produto
COM-1302,CAP-24-02,P2,ausente,Conhecimento técnico e suporte estruturado,knowledge,qualidade,árvore de diagnóstico guiada por sintoma,"Validar árvore de diagnóstico guiada por sintoma com testes proporcionais ao risco, fixtures controladas e prova do fluxo real.","Cobre regra, API, permissão, falha, mobile e regressão; itens P0 exigem revisão independente e piloto controlado.",Redução de retrabalho e democratização de conhecimento confiável.,produto
COM-1303,CAP-24-03,P2,ausente,Conhecimento técnico e suporte estruturado,knowledge,produto,artigos versionados com revisão técnica,Implementar artigos versionados com revisão técnica como capacidade de domínio para Redução de retrabalho e democratização de conhecimento confiável.,"Contrato, regra, permissão, persistência e rollback documentados; não duplicar capacidades existentes.",Redução de retrabalho e democratização de conhecimento confiável.,auditoria de contrato existente
COM-1304,CAP-24-03,P2,ausente,Conhecimento técnico e suporte estruturado,knowledge,tela,artigos versionados com revisão técnica,"Criar fluxo de interface para artigos versionados com revisão técnica, com entrada, detalhe, criação/edição e ação principal inequívocos.","Tela separa lista, detalhe e formulário; possui loading, vazio, erro, sucesso, parcial e conflito quando aplicável.",Redução de retrabalho e democratização de conhecimento confiável.,produto
COM-1305,CAP-24-03,P2,ausente,Conhecimento técnico e suporte estruturado,knowledge,mobile,artigos versionados com revisão técnica,"Adaptar artigos versionados com revisão técnica para celular, tablet, PWA e uso em campo com conectividade instável.","Funciona a 320 px, toque, orientação retrato/paisagem e retomada após perda de rede sem ação duplicada.",Redução de retrabalho e democratização de conhecimento confiável.,produto
COM-1306,CAP-24-03,P2,ausente,Conhecimento técnico e suporte estruturado,knowledge,acessibilidade,artigos versionados com revisão técnica,"Garantir acesso equivalente a artigos versionados com revisão técnica por teclado, leitor de tela, zoom, contraste e redução de movimento.","Sem bloqueio por gesto, cor, hover, áudio ou visualização 3D; teste automatizado e manual documentado.",Redução de retrabalho e democratização de conhecimento confiável.,produto
COM-1307,CAP-24-03,P2,ausente,Conhecimento técnico e suporte estruturado,knowledge,confiança,artigos versionados com revisão técnica,"Aplicar privacidade, segurança, moderação e prevenção de abuso a artigos versionados com revisão técnica desde o desenho.","Threat model, minimização de dados, rate limit, auditoria segura, denúncia/bloqueio e retenção definidos.",Redução de retrabalho e democratização de conhecimento confiável.,produto
COM-1308,CAP-24-03,P2,ausente,Conhecimento técnico e suporte estruturado,knowledge,impacto,artigos versionados com revisão técnica,"Medir resultado humano e operacional de artigos versionados com revisão técnica, evitando métricas de vaidade e incentivos perversos.","Define baseline, indicador de sucesso, recortes de equidade, alertas de dano e revisão periódica.",Redução de retrabalho e democratização de conhecimento confiável.,produto
COM-1309,CAP-24-03,P2,ausente,Conhecimento técnico e suporte estruturado,knowledge,qualidade,artigos versionados com revisão técnica,"Validar artigos versionados com revisão técnica com testes proporcionais ao risco, fixtures controladas e prova do fluxo real.","Cobre regra, API, permissão, falha, mobile e regressão; itens P0 exigem revisão independente e piloto controlado.",Redução de retrabalho e democratização de conhecimento confiável.,produto
COM-1310,CAP-24-04,P2,ausente,Conhecimento técnico e suporte estruturado,knowledge,produto,runbooks comunitários por hardware e software,Implementar runbooks comunitários por hardware e software como capacidade de domínio para Redução de retrabalho e democratização de conhecimento confiável.,"Contrato, regra, permissão, persistência e rollback documentados; não duplicar capacidades existentes.",Redução de retrabalho e democratização de conhecimento confiável.,auditoria de contrato existente
COM-1311,CAP-24-04,P2,ausente,Conhecimento técnico e suporte estruturado,knowledge,tela,runbooks comunitários por hardware e software,"Criar fluxo de interface para runbooks comunitários por hardware e software, com entrada, detalhe, criação/edição e ação principal inequívocos.","Tela separa lista, detalhe e formulário; possui loading, vazio, erro, sucesso, parcial e conflito quando aplicável.",Redução de retrabalho e democratização de conhecimento confiável.,produto
COM-1312,CAP-24-04,P2,ausente,Conhecimento técnico e suporte estruturado,knowledge,mobile,runbooks comunitários por hardware e software,"Adaptar runbooks comunitários por hardware e software para celular, tablet, PWA e uso em campo com conectividade instável.","Funciona a 320 px, toque, orientação retrato/paisagem e retomada após perda de rede sem ação duplicada.",Redução de retrabalho e democratização de conhecimento confiável.,produto
COM-1313,CAP-24-04,P2,ausente,Conhecimento técnico e suporte estruturado,knowledge,acessibilidade,runbooks comunitários por hardware e software,"Garantir acesso equivalente a runbooks comunitários por hardware e software por teclado, leitor de tela, zoom, contraste e redução de movimento.","Sem bloqueio por gesto, cor, hover, áudio ou visualização 3D; teste automatizado e manual documentado.",Redução de retrabalho e democratização de conhecimento confiável.,produto
COM-1314,CAP-24-04,P2,ausente,Conhecimento técnico e suporte estruturado,knowledge,confiança,runbooks comunitários por hardware e software,"Aplicar privacidade, segurança, moderação e prevenção de abuso a runbooks comunitários por hardware e software desde o desenho.","Threat model, minimização de dados, rate limit, auditoria segura, denúncia/bloqueio e retenção definidos.",Redução de retrabalho e democratização de conhecimento confiável.,produto
COM-1315,CAP-24-04,P2,ausente,Conhecimento técnico e suporte estruturado,knowledge,impacto,runbooks comunitários por hardware e software,"Medir resultado humano e operacional de runbooks comunitários por hardware e software, evitando métricas de vaidade e incentivos perversos.","Define baseline, indicador de sucesso, recortes de equidade, alertas de dano e revisão periódica.",Redução de retrabalho e democratização de conhecimento confiável.,produto
COM-1316,CAP-24-04,P2,ausente,Conhecimento técnico e suporte estruturado,knowledge,qualidade,runbooks comunitários por hardware e software,"Validar runbooks comunitários por hardware e software com testes proporcionais ao risco, fixtures controladas e prova do fluxo real.","Cobre regra, API, permissão, falha, mobile e regressão; itens P0 exigem revisão independente e piloto controlado.",Redução de retrabalho e democratização de conhecimento confiável.,produto
COM-1317,CAP-24-05,P2,ausente,Conhecimento técnico e suporte estruturado,knowledge,produto,duplicidade sugerida antes de publicar dúvida,Implementar duplicidade sugerida antes de publicar dúvida como capacidade de domínio para Redução de retrabalho e democratização de conhecimento confiável.,"Contrato, regra, permissão, persistência e rollback documentados; não duplicar capacidades existentes.",Redução de retrabalho e democratização de conhecimento confiável.,auditoria de contrato existente
COM-1318,CAP-24-05,P2,ausente,Conhecimento técnico e suporte estruturado,knowledge,tela,duplicidade sugerida antes de publicar dúvida,"Criar fluxo de interface para duplicidade sugerida antes de publicar dúvida, com entrada, detalhe, criação/edição e ação principal inequívocos.","Tela separa lista, detalhe e formulário; possui loading, vazio, erro, sucesso, parcial e conflito quando aplicável.",Redução de retrabalho e democratização de conhecimento confiável.,produto
COM-1319,CAP-24-05,P2,ausente,Conhecimento técnico e suporte estruturado,knowledge,mobile,duplicidade sugerida antes de publicar dúvida,"Adaptar duplicidade sugerida antes de publicar dúvida para celular, tablet, PWA e uso em campo com conectividade instável.","Funciona a 320 px, toque, orientação retrato/paisagem e retomada após perda de rede sem ação duplicada.",Redução de retrabalho e democratização de conhecimento confiável.,produto
COM-1320,CAP-24-05,P2,ausente,Conhecimento técnico e suporte estruturado,knowledge,acessibilidade,duplicidade sugerida antes de publicar dúvida,"Garantir acesso equivalente a duplicidade sugerida antes de publicar dúvida por teclado, leitor de tela, zoom, contraste e redução de movimento.","Sem bloqueio por gesto, cor, hover, áudio ou visualização 3D; teste automatizado e manual documentado.",Redução de retrabalho e democratização de conhecimento confiável.,produto
COM-1321,CAP-24-05,P2,ausente,Conhecimento técnico e suporte estruturado,knowledge,confiança,duplicidade sugerida antes de publicar dúvida,"Aplicar privacidade, segurança, moderação e prevenção de abuso a duplicidade sugerida antes de publicar dúvida desde o desenho.","Threat model, minimização de dados, rate limit, auditoria segura, denúncia/bloqueio e retenção definidos.",Redução de retrabalho e democratização de conhecimento confiável.,produto
COM-1322,CAP-24-05,P2,ausente,Conhecimento técnico e suporte estruturado,knowledge,impacto,duplicidade sugerida antes de publicar dúvida,"Medir resultado humano e operacional de duplicidade sugerida antes de publicar dúvida, evitando métricas de vaidade e incentivos perversos.","Define baseline, indicador de sucesso, recortes de equidade, alertas de dano e revisão periódica.",Redução de retrabalho e democratização de conhecimento confiável.,produto
